EVENTDATE,COUNTRYOFEVENT,fighter1 reach advantage,fighter 1 age advantage,fighter1 height advantage,ROUNDS,FIGHTER1,FIGHTERa,STANCE,DOB,COUNTRY,HEIGHT,WEIGHT,REACH,STRIKES_LANDED,STRIKING_ACCURACY,STRIKES_ABSORBED,STRIKING_DEFENCE,TAKEDOWNS_LANDED,TAKEDOWN_ACCURACY,TAKEDOWN_DEFENCE,SUBMISSION_AVERAGE,KNOCKDOWN_RATIO,AVERAGE_FIGHTTIME,STRIKES_STANDING,CLINCH_STRIKES,GROUND_STRIKES,HEAD_STRIKES,BODY_STRIKES,LEG_STRIKES,FIGHTER1RECENT1,FIGHTER1RECENT2,FIGHTER1RECENT3,FIGHTER1RECENT4,FIGHTER1NUMUFCFIGHTS,FIGHTER1RECENTBONUSES,FIGHTER1WINRECORD,FIGHTER1LOSSRECORD,FIGHTER1LAYOFFTIME,FIGHTER2,FIGHTERb,STANCE2,DOB2,COUNTRY2,HEIGHT2,WEIGHT2,REACH2,STRIKES_LANDED2,STRIKING_ACCURACY2,STRIKES_ABSORBED2,STRIKING_DEFENCE2,TAKEDOWNS_LANDED2,TAKEDOWN_ACCURACY2,TAKEDOWN_DEFENCE2,SUBMISSION_AVERAGE2,KNOCKDOWN_RATIO2,AVERAGE_FIGHTTIME2,STRIKES_STANDING2,CLINCH_STRIKES2,GROUND_STRIKES2,HEAD_STRIKES2,BODY_STRIKES2,LEG_STRIKES2,FIGHTER2RECENT12,FIGHTER2RECENT22,FIGHTER2RECENT32,FIGHTER2RECENT42,FIGHTER2NUMUFCFIGHTS2,FIGHTER2RECENTBONUSES2,FIGHTER2WINRECORD2,FIGHTER2LOSSRECORD2,FIGHTER2LAYOFFTIME2,FIGHTER1OUTCOME,FIGHTER1WIN
9/05/2020, USA,12,-2,0,3,Francis Ngannou,Francis Ngannou,1,1986, Cameroon,193,250,210,2.23,0.37,2.03,0.47,0,0,0.71,0.5,1.34,5.37,0.66,0.15,0.19,0.79,0.12,0.09,1,1,1,6,11,2,14,3,11,Jairzinho Rozenstruik,Jairzinho Rozenstruik,1,1988, Suri0me,193,242,198,4.04,0.51,3.1,0.36,0,0,0.75,0,1.91,7.52,0.71,0.21,0.09,0.68,0.15,0.18,1,1,1,1,4,1,10,0,5,1,1
9/05/2020, USA,-16,4,0,5,Justin Gaethje,Justin Gaethje,1,1988, USA,180,155,177,7.74,0.59,8.37,0.54,0,0,0.8,0,0.63,10.11,0.87,0.13,0.01,0.6,0.09,0.31,1,1,1,8,6,3,21,2,8,Tony Ferguson,Tony Ferguson,1,1984, USA,180,155,193,5.8,0.45,4.04,0.59,0.49,0.42,0.75,1.2,0.3,10.04,0.89,0.03,0.08,0.64,0.16,0.2,1,1,2,3,16,2,26,3,11,1,1
14/03/2020, Brazil,8,3,0,5,Kevin Lee,Kevin Lee,1,1992, USA,177,157,195,3.9,0.42,3.23,0.51,3.21,0.43,0.75,0.8,0.07,11.5,0.56,0.09,0.34,0.78,0.2,0.02,1,7,6,1,16,1,18,5,4,Charles Oliveira,Charles Oliveira,1,1989, Brazil,177,145,187,3.27,0.51,3.08,0.54,2.61,0.42,0.57,2.8,0.28,6.42,0.58,0.23,0.19,0.55,0.28,0.17,1,1,2,2,25,5,28,8,4,7,0
14/03/2020, Brazil,7,8,0,3,Amanda Ribas,Amanda Ribas,1,1993, Brazil,162,125,167,4.71,0.45,1.67,0.73,2.28,0.54,0.85,1.9,0,12.23,0.71,0.07,0.23,0.63,0.24,0.13,3,2,0,0,2,0,8,1,5,Randa Markos,Randa Markos,1,1985, Iraq,162,115,160,2.92,0.41,3.3,0.59,1.32,0.28,0.58,0.2,0,13.05,0.61,0.17,0.22,0.79,0.09,0.12,4,6,2,6,13,1,10,8,5,3,1
7/03/2020, USA,0,3,0,3,Alex Oliveira,Alex Oliveira,1,1988, Brazil,180,170,193,2.89,0.5,2.16,0.48,2.47,0.37,0.61,0.6,0.55,9.09,0.48,0.29,0.23,0.62,0.24,0.14,6,6,7,1,16,2,19,8,6,Max Griffin,Max Griffin,1,1985, USA,180,170,193,3.87,0.49,3.93,0.55,1.9,0.55,0.66,0.5,0.68,12.36,0.74,0.18,0.09,0.69,0.21,0.09,6,3,5,6,8,0,15,7,5,4,1
8/02/2020, USA,18,-2,0,5,Jon Jones,Jon Jones,1,1987, USA,193,205,213,4.3,0.57,2.22,0.64,1.85,0.44,0.95,0.4,0.22,15.28,0.65,0.17,0.18,0.47,0.25,0.29,4,3,1,5,21,0,25,1,7,Dominick Reyes,Dominick Reyes,2,1989, USA,193,205,195,4.53,0.48,3.16,0.49,0.2,0.16,0.82,0.2,0.94,9.07,0.8,0.13,0.07,0.46,0.3,0.24,1,4,3,1,6,1,12,0,4,3,1
25/01/2020, USA,5,10,0,3,Arnold Allen,Arnold Allen,2,1994, United Kingdom,172,145,177,3.19,0.41,2,0.67,1.36,0.52,0.76,0.5,0.3,14.12,0.87,0.03,0.09,0.74,0.2,0.07,3,3,2,4,6,1,15,1,6,Nik Lentz,Nik Lentz,1,1984, USA,172,145,172,3.46,0.48,3.14,0.49,3.41,0.33,0.45,1.2,0.11,12.35,0.58,0.2,0.22,0.61,0.24,0.15,8,3,1,6,23,0,30,10,8,3,1
25/01/2020, USA,-8,-7,0,5,Junior Dos Santos,Junior Dos Santos,1,1984, Brazil,193,236,195,4.59,0.48,3.19,0.57,0.31,0.55,0.81,0.1,0.91,10.59,0.84,0.09,0.07,0.62,0.34,0.04,8,1,1,3,20,1,21,6,7,Curtis Blaydes,Curtis Blaydes,1,1991, USA,193,265,203,3.55,0.53,1.73,0.57,6.98,0.55,0.33,0,0.15,9.15,0.36,0.17,0.47,0.72,0.13,0.15,1,3,8,1,10,1,12,2,4,8,0
25/01/2020, USA,-10,3,0,3,Alex Perez,Alex Perez,1,1992, USA,167,125,165,4.68,0.47,3.1,0.61,3.03,0.5,0.87,1.4,0.87,7.23,0.65,0.16,0.19,0.62,0.12,0.26,3,8,1,3,5,0,22,5,10,Jordan Espinosa,Jordan Espinosa,1,1989, USA,167,125,175,4.99,0.53,3.23,0.58,0.92,0.28,0.9,0.2,0,6.19,0.98,0.02,0,0.41,0.19,0.41,7,3,0,0,2,0,14,6,5,2,1
7/12/2019, USA,-5,8,0,5,Jairzinho Rozenstruik,Jairzinho Rozenstruik,1,1988, Suri0me,193,242,198,4.04,0.51,3.1,0.36,0,0,0.75,0,1.91,7.52,0.71,0.21,0.09,0.68,0.15,0.18,1,1,1,0,3,1,9,0,1,Alistair Overeem,Alistair Overeem,1,1980, United Kingdom,193,260,203,3.71,0.64,2.33,0.58,1.44,0.56,0.73,0.8,0.9,8.47,0.49,0.23,0.27,0.5,0.35,0.15,1,1,8,8,46,0,45,17,8,1,1
7/12/2019, USA,-5,6,0,3,Aspen Ladd,Aspen Ladd,1,1995, USA,167,135,167,5.22,0.55,4.84,0.46,2.45,0.75,0.66,1.2,0,6.34,0.32,0.2,0.48,0.82,0.14,0.03,8,3,1,1,4,2,8,1,5,Ya0 Kunitskaya,Ya0 Kunitskaya,1,1989, Russia,167,135,172,4.49,0.54,3.17,0.51,2.04,0.53,0.33,0.2,0,15,0.65,0.29,0.06,0.36,0.33,0.31,3,3,8,0,3,0,12,4,9,1,1
26/10/2019, Singapore,3,0,0,3,Frank Camacho,Frank Camacho,1,1989, USA,177,155,185,6.67,0.46,7.31,0.52,1.17,0.45,0.72,0,0,12.51,0.89,0.11,0.01,0.82,0.18,0.01,1,8,6,4,5,2,22,7,4,Beneil Dariush,Beneil Dariush,2,1989, Iran,177,155,182,3.98,0.49,2.63,0.59,1.75,0.32,0.8,1.1,0.5,8.49,0.6,0.2,0.2,0.58,0.25,0.17,2,3,8,6,15,1,16,4,7,7,0
26/10/2019, Singapore,-8,4,0,3,Stevie Ray,Stevie Ray,2,1990, United Kingdom,177,155,177,3.73,0.44,2.93,0.54,0.75,0.46,0.55,0.6,0.14,10.32,0.74,0.09,0.17,0.61,0.13,0.27,8,3,5,8,10,0,22,9,4,Michael Johnson,Michael Johnson,2,1986, USA,177,156,185,4.23,0.38,3.85,0.58,0.51,0.45,0.79,0.1,0.56,11.33,0.88,0.08,0.04,0.54,0.29,0.17,8,3,4,7,21,0,20,14,7,3,1
18/10/2019, USA,-5,-3,0,3,Gillian Robertson,Gillian Robertson,1,1995, Ca0da,165,125,160,1.96,0.48,2.38,0.55,3.33,0.52,0,1.2,0,15,0.41,0.03,0.57,0.86,0.07,0.08,1,2,7,2,5,0,7,3,3,Maycee Barber,Maycee Barber,3,1998, USA,165,125,165,6.02,0.6,3.15,0.49,0.95,0.3,0.8,0.3,0,7.31,0.48,0.33,0.19,0.65,0.18,0.17,1,1,0,0,2,0,7,0,7,8,0
12/10/2019, USA,11,-5,0,3,Max Griffin,Max Griffin,1,1985, USA,180,170,193,3.87,0.49,3.93,0.55,1.9,0.55,0.66,0.5,0.68,12.36,0.74,0.18,0.09,0.69,0.21,0.09,3,5,6,3,7,1,15,6,6,Alex Morono,Alex Morono,1,1990, USA,180,170,182,4.42,0.39,3.1,0.61,0,0,0.35,0.6,0.42,10.37,0.85,0.09,0.06,0.76,0.12,0.12,1,3,6,2,8,1,16,5,7,6,0
12/10/2019, USA,0,1,0,3,JJ Aldrich,JJ Aldrich,2,1992, USA,165,125,170,3.88,0.4,4.68,0.62,0.31,0.25,0.53,0,0,13.36,0.79,0.18,0.03,0.77,0.14,0.1,8,3,3,3,5,0,7,3,7,Lauren Mueller,Lauren Mueller,1,1991, USA,165,125,170,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0,0,11.2,0.89,0.1,0.02,0.56,0.3,0.15,6,7,3,0,3,0,5,2,6,3,1
12/10/2019, USA,-5,0,0,3,Eryk Anders,Eryk Anders,2,1987, USA,185,185,190,3.02,0.45,4.18,0.51,1.34,0.34,0.8,0.1,0.72,12.59,0.6,0.22,0.18,0.78,0.2,0.01,1,6,5,8,8,3,12,4,4,Gerald Meerschaert,Gerald Meerschaert,2,1987, USA,185,185,195,3.3,0.42,3.61,0.51,2.33,0.43,0.46,1.7,0.33,8.09,0.75,0.13,0.12,0.78,0.19,0.03,2,5,7,2,8,1,30,11,2,4,1
28/09/2019, Denmark,3,-3,0,3,Khalil Rountree Jr,Khalil Rountree Jr,2,1990, USA,185,205,193,3.01,0.4,2.85,0.47,0,0,0.46,0.2,1.38,6.13,0.69,0.15,0.16,0.8,0.16,0.04,3,8,1,6,8,1,9,3,5,Ion Cutelaba,Ion Cutelaba,2,1993, Moldova,185,205,190,5.29,0.39,3.26,0.48,2.59,0.71,0.8,0,0.27,9.08,0.56,0.32,0.11,0.7,0.23,0.07,7,1,1,6,6,0,14,4,5,8,0
21/09/2019, Mexico,0,-7,0,3,Marco Polo Reyes,Marco Polo Reyes,1,1984, Mexico,180,155,180,6,0.37,5.52,0.59,0,0,0.46,0,1.77,6.03,0.82,0.08,0.1,0.64,0.24,0.12,8,8,1,8,7,1,8,6,3,Kyle Nelson,Kyle Nelson,3,1991, Ca0da,180,145,180,3.63,0.41,6.82,0.47,0.96,0.12,0.6,1.9,0,7.05,0.78,0.22,0,0.66,0.31,0.03,7,8,0,0,2,0,12,3,4,8,0
14/09/2019, Ca0da,3,-6,0,3,Marcin Tybura,Marcin Tybura,1,1985, Poland,190,249,198,3.32,0.5,2.83,0.53,1.69,0.48,0.82,0.1,0.15,14.38,0.58,0.13,0.29,0.67,0.16,0.17,8,3,8,6,8,0,17,5,5,Augusto Sakai,Augusto Sakai,1,1991, Brazil,190,265,195,5.32,0.48,4.02,0.5,0.15,0.5,0.66,0,0.33,11.16,0.68,0.26,0.07,0.63,0.24,0.13,4,1,0,0,2,0,13,1,5,8,0
7/09/2019, United Arab Emirates,10,4,0,3,Andrea Lee,Andrea Lee,1,1989, USA,167,125,175,5.58,0.49,3.83,0.65,1.67,0.45,0.57,0.5,0,15,0.77,0.15,0.08,0.41,0.35,0.24,3,3,3,0,3,1,11,2,3,Joanne Calderwood,Joanne Calderwood,1,1985, United Kingdom,167,115,165,6.17,0.48,4.31,0.52,1.9,0.57,0.55,0.5,0.54,10.29,0.73,0.17,0.1,0.47,0.21,0.32,6,3,2,6,9,0,13,4,3,5,0
7/09/2019, United Arab Emirates,5,-3,0,3,Zak Cummings,Zak Cummings,2,1984, USA,182,170,190,2.58,0.32,2.83,0.55,0.68,0.28,0.65,0.7,0.44,10.19,0.75,0.17,0.08,0.62,0.19,0.19,2,3,5,2,12,0,23,6,4,Omari Akhmedov,Omari Akhmedov,1,1987, Russia,182,185,185,2.92,0.34,2.69,0.57,2.56,0.5,0.65,0.2,0.21,11.57,0.74,0.13,0.13,0.69,0.18,0.13,3,6,4,3,10,0,18,4,6,6,0
7/09/2019, United Arab Emirates,-2,3,0,3,Mairbek Taisumov,Mairbek Taisumov,1,1988, Russia,175,155,185,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0,0.95,7.55,0.8,0.07,0.13,0.58,0.19,0.24,3,1,1,1,8,0,27,5,12,Diego Ferreira,Diego Ferreira,1,1985, Brazil,175,155,187,5.07,0.36,3.11,0.61,1.04,0.27,0.7,1,0.46,8.05,0.7,0.1,0.2,0.69,0.21,0.1,3,1,1,3,8,0,15,2,7,6,0
7/09/2019, United Arab Emirates,-13,-2,0,3,Paul Felder,Paul Felder,1,1984, USA,180,155,177,3.67,0.43,3.4,0.49,0.25,0.25,0.61,0.2,0.32,11.46,0.65,0.17,0.18,0.56,0.2,0.24,3,5,1,1,12,0,16,4,7,Edson Barboza,Edson Barboza,1,1986, Brazil,180,155,190,4.08,0.43,4.22,0.59,0.46,0.44,0.8,0.1,0.65,10.58,0.94,0.03,0.03,0.43,0.29,0.28,8,1,8,6,21,1,20,7,6,4,1
17/08/2019, USA,5,-6,0,3,Jodie Esquibel,Jodie Esquibel,1,1986, USA,154,115,162,4.1,0.31,7.37,0.52,0.75,0.21,0.83,0,0,15,0.89,0.08,0.03,0.62,0.3,0.08,6,6,6,0,3,0,6,5,4,Han0h Cifers,Han0h Cifers,1,1992, USA,154,115,157,4.99,0.44,5.39,0.52,0.26,1,0.64,0.3,0.31,9.49,0.77,0.2,0.03,0.39,0.33,0.28,4,8,0,0,2,0,9,3,5,6,0
3/08/2019, USA,0,-10,0,3,Antoni0 Shevchenko,Antoni0 Shevchenko,2,1984, Kyrgyzstan,172,125,170,4.09,0.54,2.66,0.55,0.5,1,0.5,0.8,0,12.5,0.68,0.25,0.06,0.63,0.26,0.11,5,3,0,0,2,0,7,1,4,Lucie Pudilova,Lucie Pudilova,1,1994, Czechia,172,125,170,4.15,0.36,4.09,0.52,0.16,0.12,0.61,0.6,0.37,13.33,0.74,0.15,0.11,0.77,0.12,0.11,6,5,3,3,5,1,8,4,6,2,1
3/08/2019, USA,-5,6,0,5,Colby Covington,Colby Covington,1,1988,USA,180,170,182,4.12,0.38,2.86,0.55,4.61,0.5,0.75,0.1,0.1,13.54,0.75,0.13,0.12,0.68,0.13,0.19,3,3,3,3,10,0,14,1,14,Robbie Lawler,Robbie Lawler,2,1982, USA,180,170,187,3.5,0.45,4.16,0.6,0.68,0.64,0.64,0,0.48,13.26,0.67,0.22,0.1,0.77,0.2,0.04,7,6,3,8,32,0,28,13,5,3,1
27/07/2019, Ca0da,2,-3,0,3,Deiveson Figueiredo,Deiveson Figueiredo,1,1987, Brazil,165,125,172,2.8,0.55,2.81,0.51,1.71,0.5,0.61,2.9,1.03,12.07,0.52,0.13,0.35,0.69,0.28,0.02,6,1,1,4,5,0,15,1,4,Alexandre Pantoja,Alexandre Pantoja,1,1990, Brazil,165,125,170,4.2,0.47,3.41,0.54,1.08,0.36,0.67,1.1,0.55,10.16,0.76,0.15,0.1,0.66,0.18,0.15,1,2,3,6,6,0,21,3,3,3,1
20/07/2019, USA,0,4,0,3,Juan Adams,Juan Adams,1,1992, USA,195,265,203,7.09,0.55,4.06,0.34,0.91,0.66,0.57,0,0,7.11,0.55,0.24,0.2,0.77,0.18,0.06,6,1,0,0,2,0,5,1,2,Greg Hardy,Greg Hardy,1,1988, USA,195,265,203,4.48,0.48,2.79,0.58,0,0,0.83,0,0,7.28,0.59,0.21,0.21,0.72,0.17,0.1,1,5,0,0,2,0,4,0,3,8,0
20/07/2019, USA,-5,-14,0,3,Francisco Tri0ldo,Francisco Tri0ldo,2,1978, Brazil,175,155,177,3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,0.29,11.26,0.65,0.19,0.16,0.61,0.27,0.12,1,6,3,7,18,0,23,6,10,Alexander Her0ndez,Alexander Her0ndez,1,1992, USA,175,155,182,3.17,0.38,3.87,0.52,2.15,0.38,0.57,0,0.61,8.08,0.5,0.35,0.15,0.51,0.45,0.04,8,3,1,0,3,2,10,2,6,6,0
20/07/2019, USA,-8,2,0,3,Steven Peterson,Steven Peterson,1,1990, USA,177,145,177,4.65,0.35,5.89,0.56,2.02,0.28,0.75,0.4,0,15,0.82,0.12,0.06,0.63,0.21,0.16,6,4,6,0,3,1,17,8,4,Alex Caceres,Alex Caceres,2,1988,USA,177,135,185,4.15,0.5,2.91,0.65,0.55,0.76,0.59,0.8,0.22,12.18,0.85,0.08,0.06,0.65,0.23,0.12,7,4,5,1,20,1,14,12,5,6,0
13/07/2019, USA,3,-1,0,3,Darren Elkins,Darren Elkins,1,1984, USA,177,146,180,3.54,0.37,3.09,0.52,2.43,0.33,0.58,1.2,0.13,11.46,0.51,0.21,0.27,0.75,0.21,0.04,8,6,2,4,20,1,25,7,8,Ryan Hall,Ryan Hall,2,1985, USA,177,145,177,2.32,0.43,0.96,0.75,0.31,0.16,0,0.9,0,15,0.83,0.02,0.15,0.4,0.31,0.3,2,3,3,0,3,1,7,1,7,6,0
13/07/2019, USA,-5,-13,0,3,Urijah Faber,Urijah Faber,1,1979, USA,167,145,170,2.65,0.4,2.59,0.64,1.54,0.3,0.58,0.8,0.38,12.24,0.6,0.14,0.26,0.73,0.2,0.07,3,6,6,3,28,0,34,10,31,Ricky Simon,Ricky Simon,1,1992, USA,167,135,175,3.21,0.41,3.68,0.63,6.61,0.51,0.72,0.2,0.67,15,0.74,0.11,0.15,0.64,0.22,0.14,3,3,1,0,3,1,15,1,5,1,1
6/07/2019, USA,0,-7,0,3,Holly Holm,Holly Holm,2,1981, USA,172,135,175,2.75,0.35,2.8,0.57,0.5,0.27,0.76,0.1,0.17,16.21,0.82,0.13,0.05,0.47,0.28,0.26,3,6,1,6,9,1,12,4,13,Amanda Nunes,Amanda Nunes,1,1988, Brazil,172,135,175,4.44,0.51,2.47,0.57,2.53,0.53,0.84,0.7,0.52,10.17,0.65,0.04,0.31,0.65,0.13,0.22,1,1,4,1,13,1,17,4,7,8,0
6/07/2019, USA,0,-3,0,3,Randa Markos,Randa Markos,1,1985, Iraq,162,115,160,2.92,0.41,3.3,0.59,1.32,0.28,0.58,0.2,0,13.05,0.61,0.17,0.22,0.79,0.09,0.12,2,6,6,3,11,1,9,7,4,Claudia Gadelha,Claudia Gadelha,1,1988, Brazil,162,115,160,3.4,0.41,4.53,0.57,3.13,0.45,0.58,0.7,0.1,14.48,0.76,0.13,0.11,0.85,0.12,0.03,6,4,6,2,9,1,16,4,7,6,0
29/06/2019, USA,15,2,0,5,Francis Ngannou,Francis Ngannou,1,1986, Cameroon,193,250,210,2.23,0.37,2.03,0.47,0,0,0.71,0.5,1.34,5.37,0.66,0.15,0.19,0.79,0.12,0.09,1,1,6,6,10,1,13,3,4,Junior Dos Santos,Junior Dos Santos,1,1984, Brazil,193,236,195,4.59,0.48,3.19,0.57,0.31,0.55,0.81,0.1,0.91,10.59,0.84,0.09,0.07,0.62,0.34,0.04,1,1,3,8,19,1,21,5,3,1,1
22/06/2019, USA,-5,3,0,3,Dan Ige,Dan Ige,1,1991, USA,170,145,180,3.96,0.46,3.36,0.58,1.69,0.27,0.59,0.5,0.39,11.01,0.62,0.1,0.28,0.71,0.19,0.1,2,3,1,6,4,1,11,2,3,Kevin Aguilar,Kevin Aguilar,1,1988, USA,170,145,185,3.69,0.37,4.47,0.53,0.19,0.25,0.87,0,0.31,12.05,0.81,0.09,0.11,0.58,0.35,0.06,3,3,0,0,2,0,17,1,3,3,1
8/06/2019, USA,5,5,0,3,Tatia0 Suarez,Tatia0 Suarez,2,1990, USA,165,115,167,4.82,0.65,1.45,0.48,6.47,0.62,1,0.6,0,10.12,0.25,0.07,0.69,0.63,0.21,0.16,1,2,3,2,4,0,8,0,9,Ni0 Ansaroff,Ni0 Ansaroff,1,1985, USA,165,115,162,4.81,0.47,3.55,0.54,0.29,0.4,0.77,0.6,0,14.47,0.85,0.1,0.06,0.57,0.16,0.27,3,3,3,2,6,0,10,5,6,3,1
18/05/2019, USA,-2,0,0,3,Patrick Cummins,Patrick Cummins,1,1980, USA,187,205,193,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,0,9.26,0.43,0.17,0.4,0.82,0.11,0.08,7,6,4,3,13,0,10,6,7,Ed Herman,Ed Herman,1,1980, USA,187,186,195,3.32,0.49,3.35,0.43,2.21,0.48,0.6,1.2,0.23,9.2,0.44,0.26,0.29,0.64,0.27,0.1,5,6,8,1,22,0,24,14,7,8,0
18/05/2019, USA,-3,8,0,3,Trevin Giles,Trevin Giles,1,1992, USA,182,185,187,3.61,0.56,1.75,0.63,1.47,1,0.73,0.2,0.25,12.14,0.65,0.07,0.29,0.85,0.11,0.04,1,1,0,0,2,0,11,0,17,Zak Cummings,Zak Cummings,2,1984, USA,182,170,190,2.58,0.32,2.83,0.55,0.68,0.28,0.65,0.7,0.44,10.19,0.75,0.17,0.08,0.62,0.19,0.19,3,5,2,2,11,0,22,6,5,7,0
4/05/2019, Ca0da,10,0,0,3,Merab Dvalishvili,Merab Dvalishvili,1,1991, Georgia,167,135,172,3.91,0.39,2.08,0.61,7.71,0.43,0.8,0.3,0.2,15,0.53,0.15,0.32,0.69,0.15,0.16,3,8,5,0,3,1,8,4,8,Brad Kato0,Brad Kato0,1,1991, Ca0da,167,135,162,3.33,0.51,2.98,0.57,1.25,0.22,0.47,0,0,15,0.75,0.09,0.16,0.58,0.13,0.29,3,3,0,0,2,0,8,0,5,3,1
4/05/2019, Ca0da,-5,4,0,3,Elias Theodorou,Elias Theodorou,1,1988, Ca0da,185,185,190,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0,0,13.53,0.61,0.26,0.12,0.45,0.32,0.23,4,3,3,6,10,0,16,2,5,Derek Brunson,Derek Brunson,2,1984, USA,185,185,195,3.77,0.47,2.95,0.54,3.02,0.31,1,0.4,0.77,6.32,0.6,0.2,0.2,0.73,0.09,0.18,8,8,1,1,18,1,18,7,6,6,0
20/04/2019, Russia,2,0,0,3,Sultan Aliev,Sultan Aliev,1,1984, Russia,180,170,187,1.41,0.45,2.2,0.56,1.76,0.38,1,0,0,9.14,0.49,0.26,0.26,0.83,0.14,0.03,8,4,8,0,3,0,14,3,11,Keita 0kamura,Keita 0kamura,2,1984, Japan,180,170,185,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3,0.42,14.14,0.8,0.11,0.09,0.81,0.14,0.06,4,6,4,6,11,0,34,9,4,3,1
20/04/2019, Russia,-5,-4,0,3,Shamil Abdurakhimov,Shamil Abdurakhimov,1,1981, Russia,190,254,193,2.45,0.44,2.45,0.58,1.23,0.24,0.47,0.2,0.35,10.43,0.61,0.28,0.1,0.62,0.18,0.2,3,1,8,4,6,0,19,4,7,Marcin Tybura,Marcin Tybura,1,1985, Poland,190,249,198,3.32,0.5,2.83,0.53,1.69,0.48,0.82,0.1,0.15,14.38,0.58,0.13,0.29,0.67,0.16,0.17,3,8,6,3,7,0,17,4,9,1,1
13/04/2019, USA,-3,-3,0,3,Eryk Anders,Eryk Anders,2,1987, USA,185,185,190,3.02,0.45,4.18,0.51,1.34,0.34,0.8,0.1,0.72,12.59,0.6,0.22,0.18,0.78,0.2,0.01,5,8,1,5,6,2,11,3,4,Khalil Rountree Jr,Khalil Rountree Jr,2,1990, USA,185,205,193,3.01,0.4,2.85,0.47,0,0,0.46,0.2,1.38,6.13,0.69,0.15,0.16,0.8,0.16,0.04,8,1,6,1,7,1,8,3,5,6,0
13/04/2019, USA,-8,9,0,3,Nikita Krylov,Nikita Krylov,1,1992, Ukraine,190,205,195,4.54,0.59,2.45,0.41,1.4,0.38,0.52,1.6,0.63,5.55,0.48,0.35,0.17,0.61,0.24,0.15,7,7,1,2,10,0,25,6,7,Ovince Saint Preux,Ovince Saint Preux,2,1983, USA,190,205,203,2.64,0.46,2.88,0.45,1.23,0.4,0.66,0.6,0.24,9.15,0.74,0.12,0.14,0.68,0.22,0.1,6,2,7,1,25,3,23,12,6,2,1
30/03/2019, USA,0,-2,0,3,Alex Perez,Alex Perez,1,1992, USA,167,125,165,4.68,0.47,3.1,0.61,3.03,0.5,0.87,1.4,0.87,7.23,0.65,0.16,0.19,0.62,0.12,0.26,8,1,3,2,4,0,21,5,4,Mark De La Rosa,Mark De La Rosa,1,1994, USA,167,135,165,3.13,0.35,5,0.48,0.54,0.13,0.4,0.2,0,11.24,0.84,0.09,0.07,0.65,0.18,0.17,4,2,7,0,3,0,11,1,4,3,1
30/03/2019, USA,-3,7,0,3,Jack Hermansson,Jack Hermansson,1,1988, Sweden,185,186,195,5.08,0.48,2.52,0.56,2.19,0.35,0.73,0.9,0,6.18,0.4,0.14,0.46,0.68,0.13,0.2,2,1,8,1,7,0,18,4,3,David Branch,David Branch,1,1981, USA,185,185,198,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0,0.18,9.09,0.5,0.35,0.15,0.47,0.3,0.23,8,1,8,4,8,1,22,5,4,2,1
30/03/2019, USA,-5,1,0,3,Michelle Waterson,Michelle Waterson,1,1986, USA,160,115,157,3.58,0.49,4,0.49,1.52,0.34,0.67,0.9,0,13.36,0.58,0.26,0.16,0.48,0.29,0.22,3,4,6,7,8,0,16,6,5,Karoli0 Kowalkiewicz,Karoli0 Kowalkiewicz,1,1985, Poland,160,115,162,5.27,0.39,5.65,0.56,0.1,0.12,0.75,0.1,0,13.3,0.7,0.26,0.04,0.63,0.25,0.12,8,4,3,7,8,0,12,3,6,3,1
30/03/2019, USA,-13,2,0,5,Justin Gaethje,Justin Gaethje,1,1988, USA,180,155,177,7.74,0.59,8.37,0.54,0,0,0.8,0,0.63,10.11,0.87,0.13,0.01,0.6,0.09,0.31,1,8,8,1,4,4,19,2,7,Edson Barboza,Edson Barboza,1,1986, Brazil,180,155,190,4.08,0.43,4.22,0.59,0.46,0.44,0.8,0.1,0.65,10.58,0.94,0.03,0.03,0.43,0.29,0.28,1,8,6,1,20,0,20,6,3,1,1
23/03/2019, USA,2,2,0,3,Deiveson Figueiredo,Deiveson Figueiredo,1,1987, Brazil,165,125,172,2.8,0.55,2.81,0.51,1.71,0.5,0.61,2.9,1.03,12.07,0.52,0.13,0.35,0.69,0.28,0.02,1,1,4,1,4,0,15,0,7,Jussier Formiga,Jussier Formiga,1,1985, Brazil,165,125,170,1.42,0.39,2.34,0.64,1.82,0.35,0.87,0.6,0.17,11.18,0.72,0.12,0.17,0.74,0.16,0.11,3,2,2,6,12,1,22,5,5,6,0
16/03/2019, United Kingdom,0,5,0,3,Marc Diakiese,Marc Diakiese,1,1993,Congo - Kinshasa,177,155,185,3.08,0.39,2.79,0.54,2.16,0.36,0.62,0,0.37,11.33,0.83,0.13,0.04,0.47,0.31,0.22,6,7,5,1,6,1,12,3,8,Joe Duffy,Joe Duffy,1,1988, Ireland,177,155,185,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,0.5,8.37,0.84,0.08,0.08,0.68,0.2,0.12,8,3,2,6,6,0,16,3,16,3,1
